ShowId,artist,title,album
213,"Paul Butterfield Blues Band","Lovin' Cup","An Anthology: The Elektra Years"
213,"Rolling Stones","Stupid Girl",Aftermath
213,"Rolling Stones","Stray Cat Blues","Beggars Banquet"
213,"Rolling Stones","Factory Girl","Beggars Banquet"
213,"Steve Miller Band","Quicksilver Girl",Sailor
213,"Rod Stewart","An Old Raincoat Won't Ever Let You Down","The Rod Stewart Album"
213,"Lightnin' Hopkins","Don't Embarrass Me, Baby","Goin' Away"
213,"Bad Company","Bad Company","Bad Company (Deluxe Edition)"
213,"Nappy Brown","The Right Time","Night Time Is The Right Time"
213,Strangeloves,Night-Time,"I Want Candy: The Best of The Strangeloves"
213,Kinks,"I Go To Sleep","Picture Book (Box Set)"
213,"King Curtis","Soul Serenade","The Best of King Curtis"
213,"ZZ Top","Bedroom Thang","ZZ Top's First Album"
214,"Wilson Pickett","Mustang Sally","Greatest Hits"
214,Badfinger,Sometimes,"Straight Up"
214,"Otis Redding (with Carla Thomas)",Tramp,"The Very Best of Otis Redding"
214,Band,"Life Is A Carnival",Cahoots
214,"Freddie King","Sugar Sweet",Burglar
214,"Elvis Presley","I Feel So Bad",Hitstory
214,"Big Joe Turner","Shake, Rattle And Roll","Greatest Hits"
214,"Gene Vincent & His Blue Caps","Hold Me, Hug Me, Rock Me","The Screaming End: The Best of Gene Vincent & His Blue Caps"
214,"George Harrison","I'd Have You Anytime","All Things Must Pass"
214,"Count Five","Psychotic Reaction","Nuggets: Original Artyfacts From The First Psychedelic Era 1965-1968"
214,"Fleetwood Mac",Albatross,"The Pious Bird Of Good Omen"
214,Beatles,"Flying ","Magical Mystery Tour"
214,"Stephen Stills & Manassas","So Begins The Task",Manassas
214,"""5"" Royales","Don't Be Ashamed","Soul & Swagger: The Complete ""5"" Royales 1951-1967"
214,"Dave Clark Five","Nineteen Days","The Hits"
214,"Jimmy Reed","Shame Shame Shame","The Best of The Vee-Jay Years"
214,"Rolling Stones","Everybody Needs Somebody To Love",Now!
214,Cream,Dreaming,"Fresh Cream"
214,Zombies,"Just Out of Reach","The Singles Collection: As & Bs 1964-1969"
214,"Beach Boys","Wild Honey","Fifty Big Ones Greatest Hits"
215,"Bob Dylan","Positively 4th Street","Bob Dylan's Greatest Hits"
215,"David Bowie","Hang On To Yourself","The Rise And Fall of Ziggy Stardust (30th Anniversary Edition)"
215,Kinks,"I Need You","Kinda Kinks (Deluxe Edition)"
215,"Johnny Cash",Pocahontas,"Cash Unearthed (Box Set)"
215,"T. Rex","Get It On","Electric Warrior (Deluxe Edition)"
215,"T-Bone Walker","Shufflin' The Blues","T-Bone Blues"
215,"Johnny Winter","Be Careful With A Fool","The Best of Johnny Winter"
215,Temptations,"Cloud Nine","Cloud Nine"
215,Television,"See No Evil","Marquee Moon"
215,"Taj Mahal","Take A Giant Step","Giant Step"
215,Merry-Go-Round,"Time Will Show The Wiser","Listen, Listen: The Definitive Collection"
215,"Jimi Hendrix Experience","If 6 Was 9","Axis: Bold As Love"
215,"J.J. Cale",Lies,"Anyway The Wind Blows - The Anthology"
215,"Ray Charles","Unchain My Heart",Anthology
215,"Rolling Stones","Rocks Off","Exile On Main St. (Deluxe Edition)"
215,"Blue Cheer","Summertime Blues","Vincebus Eruptum"
216,"Ike & Tina Turner","Nutbush City Limits","Proud Mary: The Best of Ike & Tina Turner"
216,"Fats Domino","Whole Lotta Loving","The Fats Domino Jukebox"
216,"Everly Brothers","Keep A Knockin'","Dream…The Best of The Everly Brothers"
216,Faces,"Nobody Knows","First Step"
216,"Five Americans","I See The Light","The Best of The Five Americans"
216,"Muddy Waters","Rolliln' & Tumblin', Part One","The Anthology 1947-1972"
216,"Jackie Lomax","Sour Milk Sea","Come And Get It - The Best of Apple Records"
216,Yardbirds,"I Ain't Done Wrong",Ultimate!
216,"Jeff Beck Group","Spanish Boots",Beck-Ola
216,"James & Bobby Purify","Shake A Tail Feather","Shake A Tail Feather! The Best of James & Bobby Purify"
216,"Young Rascals","I Ain't Gonna Eat Out My Heart Anymore","The Young Rascals"
216,"Tommy James","Draggin' The Line","Tommy James / Christian Of The World"
216,"Toots & The Maytals","Louie Louie","Sweet And Dandy: The Best of Toots And The Maytals"
216,"Tom Petty & The Heartbreakers","Don't Pull Me Over",Mojo
216,"Jackie Wilson","I'll Be Satisfied","The Best of Jackie Wilson Vol. 1 (1957-1965)"
216,Traffic,"Medicated Goo","The Collection"
216,"First Edition","Just Dropped In (To See What Condition My Condition Was In)","The First Edition"
216,Them,"Mystic Eyes",Them
217,"Eddie Cochran","Pretty Girl","The Best of Eddie Cochran"
217,"Spencer Davis Group","Keep On Running","The Best of Spencer Davis Group"
217,"Timi Yuro","What's A Matter Baby","I'm So Hurt – Her First Four Albums And More"
217,"Marvin Gaye","Pride And Joy","The Ultimate Collection"
217,Ventures,"Driving Guitars (live)","Live In Japan '65"
217,Clash,"London Calling","London Calling"
217,"Buffalo Springfield","On The Way Home","Last Time Around"
217,Byrds,"Draft Morning","The Notorious Byrd Brothers"
217,Kinks,"This Time Tomorrow","Lola Versus Powerman and The Moneygoround, Part 1"
217,"Jimmy Smith","What'd I Say","Any Number Can Win"
217,"Jr. Walker & The All Stars","Shake And Fingerpop","The Definitive Collection"
217,"Kim Wilson","Baby Please Don't Lie To Me","That's Life"
217,"J.J. Cale","I'll Make Love To You Anytime","Anyway The Wind Blows - The Anthology"
217,Move,"Do Ya","Message From The Country"
217,"""5"" Royales","Too Much Of A Little Bit","Soul & Swagger: The Complete ""5"" Royales 1951-1967"
217,"Jimmy Reed","Good Lover","The Essential Boss Man: The Very Best of The Vee Jay Years, 1953-1966"
217,"Wilson Pickett","Engine Number 9","What It Is! Funky Soul And Rare Grooves"
217,"Mink DeVille","Cadillac Walk","Cadillac Walk: The Mink DeVille Collection"
217,"Neil Young","Words (Between The Lines Of Age)",Harvest
218,"Moby Grape",Omaha,"Moby Grape"
218,"Big Joe Turner","Honey, Hush","Greatest Hits"
218,"Lucinda Williams",Joy,"Car Wheels On A Gravel Road"
218,Love,"Bummer In The Summer","Forever Changes (Deluxe Edition)"
218,"Los Hombres","Let It Out (Let It All Hang Out)","Nuggets: Original Artyfacts From The First Psychedelic Era 1965-1968"
218,"Lonesome Sundown","I'm A Young Man","I'm A Mojo Man"
218,"Small Faces","Tin Soldier","There Are But Four Small Faces"
218,"Ann Peebles","(You Keep Me) Hangin' On","The Best of Ann Peebles: The Hi Records Years"
218,"Johnny Rivers","The Midnight Special (live)","Greatest Hits"
218,Surfaris,"Wipe Out","Rock Instrumental Classics, Volume 5: Surf"
218,Beatles,"Bad Boy","Past Masters"
218,Beatles,"Things We Said Today","A Hard Day's Night"
218,Beatles,"Long Tall Sally","Past Masters"
218,"John Mayall","All Your Love","Blues Breakers With Eric Clapton"
218,"Solomon Burke","Cry To Me","The Very Best of Solomon Burke"
218,"Sly & The Family Stone","Everybody Is A Star","The Essential Sly & The Family Stone"
218,"Slim Harpo","Don't Start Cryin' Now","The Excello Singles Anthology"
218,Shangri-Las,"I Can Never Go Home Again Anymore","The Best of The Shangri-Las"
218,Searchers,"Needles And Pins","The Very Best of The Searchers"
218,"Johnny Cash (with Tom Petty)","The Running Kind","Unearthed Box Set"
218,"Santo & Johnny","Sleep Walk","The Best of Santo & Johnny"
219,La's,"There She Goes","The La's (Deluxe Edition)"
219,"Allman Brothers Band","Hot ‘Lanta (live)","At Fillmore East (Deluxe Edition)"
219,"Eric Clapton & Steve Winwood","Georgia On My Mind (live)","Live From Madison Square Garden"
219,"Ray Charles","Lonely Avenue","Yes Indeed!"
219,Raveonettes,"Love In A Trashcan","Pretty In Black"
219,"Rolling Stones","Back Of My Hand","A Bigger Bang"
219,Kaisers,"Whatcha Say?","Beat It Up!"
219,"Muddy Waters","Country Boy","The Anthology 1947-1962"
219,"""5"" Royales","The Summer The Slum","Soul & Swagger: The Complete ""5"" Royales 1951-1967"
219,"Neil Young & Crazy Horse",Powderfinger,"Rust Never Sleeps"
219,"Paul McCartney","The Pound Is Sinking","Tug Of War"
219,"Paul Butterfield Blues Band","Blues With A Feeling","An Anthology: The Elektra Years"
219,"Joe Henderson","Snap Your Fingers",Anthology
219,"Mickey Hawks with Moon Mullins & His Night Raiders","Bip Bop Boom","The Profiles Records Story"
219,Pretenders,"Tattooed Love Boys","Pretenders (Expanded Edition)"
219,Troggs,"Give It To Me","The Best of The Troggs"
219,"Quicksilver Messenger Service","Gold And Silver","Quicksilver Messenger Service"
220,"Canned Heat","Going Up The Country","Livin' The Blues"
220,"Ray Charles","Mess Around","Hallelujah I Love Her So"
220,"B.B. King","Sweet Little Angel (live)","Live At The Regal"
220,"B.B. King","It's My Own Fault (live)","Live At The Regal"
220,"B.B. King","How Blue Can You Get? (live)","Live At The Regal"
220,"Bettye Swann","Make Me Yours","Make Me Yours: Golden Classics"
220,"Bob Dylan","Obviously 5 Believers","Blonde On Blonde"
220,"Bob Landers with Willie Joe and His Unitar","Cherokee Dance","The Specialty Story"
220,"Bob Marley & The Wailers","Get Up, Stand Up",Burnin'
220,"Chuck Berry","Rockin' At The Philharmonic","The Chess Box"
220,"Chuck Berry","Come On",Gold
220,"Rolling Stones","Come On","Singles Collection – The London Years (Box Set)"
220,"Rolling Stones","I Want To Be Loved","Singles Collection – The London Years (Box Set)"
220,"Rolling Stones",Money,"More Hot Rocks (Big Hits and Fazed Cookies)"
220,Ventures,"The Pink Panther Theme (live)","Live In Japan '65"
220,Traffic,"Dear Mr. Fantasy","Heaven Is In Your Mind"
220,Byrds,"Change Is Now","The Notorious Byrd Brothers"
220,"Tina Turner","River Deep – Mountain High","River Deep – Mountain High"
221,Nazz,"Open My Eyes",Nazz
221,Kinks,"I Need You","Kinda Kinks (Deluxe Edition)"
221,Free,"I'll Be Creepin'",Free
221,"Howlin' Wolf","Down In The Bottom","The Chess Box"
221,Hollies,"Pay You Back With Interest","30th Anniversary Collection 1963-1993"
221,"Regina Spektor","Laughing With",Far
221,"Rick Nelson","Easy To Be Free (live)","In Concert – The Troubadour, 1969 (Expanded Edition)"
221,Rockpile,"Teacher Teacher","Seconds Of Pleasure"
221,Mudcrutch,"This Is A Good Street",Mudcrutch
221,Who,"I'm A Boy","Ultimate Collection"
221,"Willie Dixon","29 Ways","The Chess Box"
221,"""5"" Royales","Right Around The Corner","Soul & Swagger: The Complete ""5"" Royales 1951-1967"
221,"Leonard Cohen","Tower of Song","More Best of Leonard Cohen"
221,Beatles,"No Reply","For Sale"
221,Beatles,"The Continuing Story Of Bungalow Bill","The Beatles (White Album)"
221,Beatles,"There's A Place","Please Please Me"
221,"Beach Boys","Sail On, Sailor","Fifty Big Ones Greatest Hits"
221,"Dick & Dee Dee","The Mountains High","The Best of Dick & Dee Dee"
222,Troggs,"I Can't Control Myself","The Best of The Troggs"
222,Who,"Boris The Spider","A Quick One"
222,Beatles,"I'm So Tired","The Beatles (White Album)"
222,Valentinos,"It's All Over Now","Sam Cooke's SAR Records Story 1959-1965"
222,"Sonny Boy Williamson","Bring It On Home","His Best"
222,Love,"Alone Again Or","Forever Changes (Deluxe Edition)"
222,"Muddy Waters","I'm Ready","The Anthology (1947-1962)"
222,"Marvin Gaye","Mercy Mercy Me (The Ecology)","What's Going On"
222,"Little Richard","Directly From My Heart","The Essential Little Richard"
222,"""5"" Royales","Messin' Up","Soul & Swagger: The Complete ""5"" Royales 1951-1967"
222,"Little Feat","Easy To Slip","Sailin' Shoes"
222,"Little Eva","The Loco-Motion","The Loco-Motion"
222,"Link Wray & His Ray Men","Rumble ","Rumble! The Best of Link Wray"
222,"Johnny Winter","I'm Yours And I'm Hers","The Best of Johnny Winter"
222,"J.J. Cale","Ride Me High",Troubadour
222,"Eric Clapton / Tom Petty","The Old Man And Me","The Breeze: An Appreciation of J.J. Cale"
222,Animals,"Bright Lights Big City","The Singles +"
222,"Jerry Lee Lewis","Let's Talk About Us","Original Sun Singles '56-'60"
222,"Harry Nilsson",Joy,"Son of Schmilsson"
222,"Isley Brothers","Shout (Parts 1 and 2)","Shout – The RCA Sessions"
223,"David Bowie","I Wish You Would","Pin Ups"
223,Sonics,Sugaree,"This Is The Sonics"
223,"Paul Butterfield Blues Band","Nut Popper #1","An Anthology: The Elektra Years"
223,Easybeats,"Friday On My Mind","Pirate Radio Motion Picture Soundtrack"
223,"Canned Heat","Time Was","The Very Best of Canned Heat"
223,Byrds,"The World Turns All Around Her","Turn! Turn! Turn!"
223,Love,"No Matter What You Do",Love
223,Eagles,"I Love To Watch A Woman Dance","Long Road Out of Eden"
223,"Beach Boys","Heroes and Villains","Smiley Smile"
223,Zombies,Changes,"Odessey & Oracle"
223,"Bob Dylan","The Man In Me","New Morning"
223,"T-Bone Walker","Strollin' With The Bone","The Complete Imperial Recordings, 1950-1954"
223,"Freddy Fender","Before The Next Teardrop Falls","The Best of Freddy Fender"
223,Velvelettes,"He Was Really Saying Something","The Best of The Velvelettes"
223,"Rolling Stones","Torn And Frayed","Exile On Main St. (Deluxe Edition)"
223,"Otis Rush","All Your Love (I Miss Loving)","The Essential Otis Rush: The Classic Cobra Recordings 1956-1958"
223,"Jimi Hendrix Experience","Come On, Pt. 1","Electric Ladyland"
223,"David Bowie","Rebel Rebel","Diamond Dogs"
223,Eagles,"It's Your World Now","Long Road Out of Eden"
224,"Albert Collins",Frosty,"Truckin' With Albert Collins"
224,"T. Rex","Get It On","Electric Warrior (Deluxe Edition)"
224,"Junior Wells","Good Morning Schoolgirl","Hoodoo Man Blues"
224,Kinks,"Till The End Of The Day","The Singles Collection"
224,Marketts,"Out Of Limits","Rock Instrumental Classics, Vol. 2: The ‘60s"
224,Hollies,"Long Cool Woman (In A Black Dress) (live)","Live Hits"
224,"Larry Williams",Heeby-Jeebies,"Bad Boy"
224,"Jeff Beck Group","Rock My Plimsoll","Truth (Expanded Edition)"
224,"Sonny Boy Williamson","Let Me Explain","The Essential Sonny Boy Williamson"
224,"Led Zeppelin","Your Time is Gonna Come","Led Zeppelin (Expanded Edition)"
224,"Linda Lyndell","What A Man","The Complete Stax / Volt Soul Singles Vol. 2 1968-1971"
224,"Moody Blues","I'll Go Crazy","The Magnificent Moodies"
224,"Mose Allison","I'm The Wild Man","The Best of Mose Allison"
224,"Slim Harpo","Te Ni Nee Ni Nu","The Best of Slim Harpo"
224,Jaynettes,"Sally Go ‘Round The Roses","The Very Best of The Jaynettes"
224,"Laura Nyro","Eli's Coming","Eli And The Thirteenth Confession"
224,Band,"To Kingdom Come","Music From Big Pink"
224,Temptations,"Papa Was A Rollin' Stone",Gold
225,"Bob Dylan","Subterranean Homesick Blues","Bringing It All Back Home"
225,"Leon Russell","Beware Of Darkness","Leon Russell and The Shelter People"
225,"Bo Diddley","Road Runner","His Best"
225,"J.J. Cale","Crazy Mama","Anyway The Wind Blows - The Anthology"
225,"Jimmy Reed","Take Out Some Insurance","At Carnegie Hall"
225,"Johnny Cash (with Tom Petty & The Heartbreakers)","Down The Line","Unearthed (box set)"
225,Monkees,"Mary, Mary","The Best of The Monkees"
225,"Rick Nelson","For You","The Best of Rick Nelson"
225,"Robert Parker",Barefootin',"Barefootin' - Golden Classics"
225,Spirit,"Uncle Jack",Spirit
225,Spirit,"Gramophone Man",Spirit
225,"Stealers Wheel",Star,"Ferguslie Park"
225,Stooges,"I Wanna Be Your Dog","The Stooges"
225,"Sex Pistols","Anarchy in The U.K.","Never Mind The Bollocks, Here's The Sex Pistols"
225,Shadows,"The Frightened City","Shadows Are Go!"
225,Who,"My Generation (live)","Monterey International Pop Festival"
225,Wallflowers,"Invisible City","Bringing Down The Horse"
225,Beatles,"I Wanna Be Your Man","With The Beatles"
225,Beatles,"You Can't Do That","A Hard Day's Night"
225,Beatles,"I Don't Want To Spoil The Party","For Sale"
226,"Marvin Gaye","At Last (I Found A Love)","I Heard It Through The Grapevine / I Want You"
226,Kinks,Victoria,"The Singles Collection"
226,"Downliners Sect","Baby What's Wrong","The Sect"
226,"Electric Prunes","Get Me To The World On Time","Nuggets: Original Artyfacts From The First Psychedelic Era 1965-1968"
226,"Arthur ""Big Boy"" Crudup","My Baby Left Me","That's All Right Mama"
226,"Lovin' Spoonful","Voodoo In My Basement","Hums Of The Lovin' Spoonful"
226,Marvelettes,"My Baby Must Be A Magician","The Definitive Collection"
226,"Lou Reed","Dirty Blvd.","New York"
226,"J.J. Cale","Down To Memphis","Roll On"
226,"Buffalo Springfield","Uno Mundo","Last Time Around"
226,"King Curtis","Sister Sadie","The Best of King Curtis"
226,"Rolling Stones","Sweet Black Angel","Exile On Main St. (Deluxe Edition)"
226,"Rolling Stones","Under My Thumb","Forty Licks"
226,"Maurice & Mac","You Left The Water Running","Chess Soul: A Decade of Chicago's Finest"
226,"Electric Light Orchestra","Long Black Road","American Hustle (Original Motion Picture Soundtrack)"
226,"Joe Cocker","Don't Let Me Be Misunderstood","With A Little Help From My Friends"
226,"Jackie Brenston & His Delta Cats","Rocket “88","Loud, Fast & Out of Control: The Wild Sounds of '50s Rock"
226,"Ann Peebles","99 Pounds","The Best of Ann Peebles: The Hi Records Years"
226,"White Stripes","Black Math",Elephant
227,Traffic,"You Can All Join In",Traffic
227,Byrds,"Renaissance Fair","Younger Than Yesterday"
227,Beatles,"Dear Prudence","The Beatles (White Album)"
227,"Al Green","Take Me To The River","The Definitive Greatest Hits"
227,"Junior Parker","Next Time You See Me","The Collection"
227,"Tony Jackson Group","Fortune Teller","Watch Your Step! The Complete Recordings 1964-1966"
227,Bangles,"If She Knew What She Wants","The Very Best of The Bangles"
227,Who,Sunrise,"Sell Out"
227,"Johnny Cash","Don't Take Your Guns To Town","Greatest Hits, Volume 1"
227,"Fats Domino","Be My Guest","The Fats Domino Jukebox"
227,"Rolling Stones",Connection,"Between The Buttons"
227,"Buddy Holly","Learning The Game","Down The Line Rarities"
